Epoch,Train Loss,Val Loss,Train Accuracy,Val Accuracy,Time per sample
1,1.7860717112116762,1.7374394951827963,0.235245849902165,0.2799882110226938,0.0005581904140858384
2,1.777924736656866,1.7120794069440253,0.24559742473016474,0.3065134099616858,0.0005830059913510529
3,1.7413519175073862,1.6677138300164063,0.2767783879315786,0.35219569702328324,0.0006497460679334349
4,1.6934640782955266,1.6153882206136274,0.3169854194281386,0.3937518420277041,0.0006302076480699098
5,1.6396540958517347,1.5654330368840235,0.3624313576974058,0.43383436486884763,0.0006106412223378177
6,1.596403055244313,1.5251046247338953,0.4033958214984536,0.4594753905098733,0.0006195964938438669
7,1.5622612596242889,1.4954270857679715,0.43501862021081866,0.4759799587385794,0.0006105312154064769
8,1.533616488151295,1.473113005118422,0.4539544278230133,0.48688476274683173,0.0006026635377355757
9,1.5140439701269937,1.4548140902312638,0.46424288329230573,0.49277925139994105,0.0005960438593555217
10,1.4915408903786624,1.4387566927362605,0.47484693555513474,0.4951370468611848,0.0006166711522045591
11,1.4771023878340603,1.4245092348823356,0.48096951334974436,0.5001473622163277,0.0006432588643846522
12,1.4609161642835815,1.4123020047042492,0.4839361232089882,0.5030946065428824,0.0006203269639460944
13,1.4494278759830852,1.4010050102141696,0.48867007511203686,0.5060418508694371,0.0006427642244631419
14,1.4368498687347453,1.390646765023391,0.49226787855835386,0.5060418508694371,0.000608350850939412
15,1.4286343981910743,1.3821309529818022,0.4930253108628416,0.506631299734748,0.000622863609411722
16,1.4235481115134836,1.3744631446711335,0.4944770561131099,0.5075154730327144,0.0006211189687052648
17,1.4128973946264054,1.367506286720593,0.4973174272549391,0.5083996463306808,0.0006637597169823729
18,1.4012288485092248,1.3610772922823924,0.49864293378779273,0.5098732684939582,0.0006426615914574312
19,1.3959636959863764,1.3551511423727631,0.49946348545098784,0.5113468906572355,0.0006459447039292556
20,1.3874816546828084,1.3491993676305625,0.5010414694186707,0.5113468906572355,0.0006445717391722176
21,1.3829838439670767,1.3434934462905106,0.5015464242883292,0.5128205128205128,0.0006786989441861832
22,1.3772809017128185,1.3378564088772504,0.5032506469734267,0.5134099616858238,0.0006615727310310686
23,1.3685216245601284,1.3319720819289447,0.5041343179953292,0.5134099616858238,0.0006755794275215552
24,1.361304168161521,1.3258985375500765,0.5037556018430853,0.5139994105511347,0.0006379467786536
25,1.3556828071754599,1.3198528603189223,0.5058385406804267,0.5169466548776893,0.0006505365828586514
26,1.3442639650242396,1.3130548499236934,0.5093101054093291,0.520483348069555,0.0006716141065383119
27,1.3380098861327625,1.3066639450845063,0.5108249700183046,0.5254936634246979,0.0006590077937691453
28,1.3306315882612432,1.2994328152630978,0.5125923120621094,0.5272620100206307,0.0006233884372818329
29,1.3180438664001188,1.2902343537721035,0.5151170864104021,0.5284409077512526,0.000695615497072154
30,1.3118124576648182,1.2815655099231866,0.5166319510193776,0.5325670498084292,0.0006295855144791355
31,1.3016725934861788,1.2704914184295424,0.5204191125418166,0.5358090185676393,0.0006568713417816499
32,1.2895928032280994,1.2609937198036298,0.5231332449662311,0.5396404361921603,0.00067392596766284
33,1.2766443156709968,1.249210105685755,0.5257842580319384,0.5428824049513705,0.0006600844320576427
34,1.263507087626617,1.2358166173675789,0.5317805971091334,0.551429413498379,0.0006604831808483044
35,1.2537947229188418,1.2235425952047927,0.5299501357066212,0.5555555555555556,0.0006173806141431544
36,1.230083983459008,1.2096779213659958,0.5409329041216941,0.5614500442086648,0.0006667159087187051
37,1.220068817802927,1.195422053020892,0.5440257526983526,0.5643972885352195,0.0006835098437556246
38,1.202442627038753,1.1832863438842642,0.5498327336994256,0.5702917771883289,0.0006160045493275862
39,1.1835045267564512,1.1636043349936969,0.5588588019945717,0.5806071323312703,0.0006735476250826978
40,1.1696115099389783,1.148891100516686,0.5610048601906205,0.5832596522251695,0.0006486901669296691
41,1.1537050022242505,1.1356546661687255,0.566117528245913,0.5867963454170351,0.0006694653897561457
42,1.139547914407669,1.1214204669314922,0.5712933156599129,0.5929855585027999,0.0006493639179998551
43,1.116576899951255,1.097739594298199,0.5804456226724737,0.6009431181844975,0.0006698492552560967
44,1.0960041992232286,1.086168154551503,0.5898504071198637,0.6041850869437076,0.000664355831149852
45,1.0797324519013543,1.0672008098137966,0.594521239664205,0.6147951665193044,0.0005893320671004011
46,1.0618455747774602,1.0552653404523094,0.6034841886006438,0.6177424108458591,0.0005817005657332568
47,1.04243132672752,1.0381305700833912,0.606324559742473,0.6206896551724138,0.0006362622128677874
48,1.029823706245314,1.0245186251909586,0.6110585116455217,0.6236368994989685,0.0006371861807980833
49,1.0137243574785102,1.010027129057056,0.621725683267058,0.6304155614500442,0.0006532411732427145
50,0.9963216687636282,0.9956896100253648,0.622735593006375,0.632183908045977,0.0006414159247348956
51,0.9837830337108344,0.9867224985085298,0.6298049611815943,0.6333628057765989,0.0006790373321284717
52,0.9637449988021338,0.9715434486733191,0.6388941488354478,0.6401414677276747,0.0006271645343041078
53,0.9511418062211858,0.9568758766594236,0.6421132361295209,0.6469201296787503,0.0006505034152421432
54,0.9334581826496612,0.9512759816003625,0.6493088430221549,0.6410256410256411,0.0006435236184124331
55,0.920489320695261,0.9424307221970023,0.6532222432620085,0.6486884762746832,0.0006494560017772661
56,0.9060893241168648,0.9410919199958159,0.6564413305560816,0.6460359563807839,0.0006345161425226876
57,0.8923640277871338,0.9360802269530022,0.6650255633402765,0.6404361921603301,0.0006472417323011299
58,0.8755993319718004,0.9196404749195448,0.6719055734393738,0.6475095785440613,0.0006402863747677944
59,0.8669369325962571,0.8976117021525254,0.6724736476677396,0.6584143825523135,0.0006435144988227761
60,0.8483965773064177,0.8872627107365589,0.6789749416145932,0.6622458001768347,0.0006314452335719079
61,0.8337124929068133,0.8819214447458831,0.685539354920154,0.6607721780135574,0.000607354362707867
62,0.8195622191768941,0.8781183019100373,0.6914725746386416,0.6643088712054229,0.0005970902795977629
