epoch,val_loss,val_acc,val_f1
1,0.7688608913233986,0.712938402593575,0.5690785627512764
2,0.5125848040139923,0.8081343943412909,0.73980584518719
3,0.4185268620322286,0.860595343353964,0.8189360830898299
4,0.39423250697695444,0.861184792219275,0.826263506433
5,0.4007716044703826,0.8741526672561155,0.8403373241718693
6,0.3406980725369606,0.8950781019746537,0.8685456981653634
7,0.4387081473725158,0.8821102269378132,0.8762067260487885
8,0.38329989329752234,0.8956675508399646,0.868767754090338
9,0.3541617538592416,0.896551724137931,0.8795850423144784
10,0.37359606126092665,0.9062776304155614,0.8877539138636794
11,0.39683758876236863,0.9003831417624522,0.8946476580982179
12,0.37411606073982073,0.900972590627763,0.8776358983414076
13,0.40888431108652623,0.8986147951665193,0.8810891664213393
14,0.37858572372082294,0.9048040082522841,0.8930048189834597
15,0.3935545758504304,0.906572354848217,0.9087569978124299
16,0.40203543538141445,0.9039198349543177,0.8981270677654858
