epoch,val_loss,val_acc,val_f1
1,1.3197318624567103,0.4739168877099912,0.4972314778188369
2,0.69057498106526,0.7376952549366342,0.6695299261457834
3,0.5276680868119001,0.8155025051576775,0.7801651805464032
4,0.43399248292876613,0.8502799882110227,0.8378190829684851
5,0.4264712379382992,0.8632478632478633,0.8488665251970248
6,0.42586639595942366,0.8773946360153256,0.8804144761634198
7,0.44950315532171065,0.8809313292071913,0.8609146954480431
8,0.5075930687771352,0.8679634541703507,0.8568586417592994
9,0.4106897612757705,0.8912466843501327,0.8704985139366133
10,0.4275643722783705,0.8903625110521662,0.8866578712635252
11,0.43970683202173355,0.8880047155909225,0.8804687531885619
12,0.4293732361251454,0.8994989684644857,0.8901219566931365
13,0.45247333082887864,0.8897730621868553,0.8730613270447123
14,0.40878614731978075,0.9036251105216623,0.8898725618871085
15,0.4539977633728456,0.8997936928971412,0.8837578474988358
16,0.45314732049505607,0.8997936928971412,0.8866341689843504
17,0.41266924221310075,0.9074565281461833,0.8999612339662743
18,0.4509916144500797,0.8980253463012083,0.8968606769452343
19,0.4268848966091388,0.9027409372236959,0.8978718716794177
