Epoch,Train Loss,Val Loss,Train Accuracy,Val Accuracy,Time per sample
1,1.9383730684605571,1.8801322323082121,0.1633529003345326,0.1535514294134984,0.0009079402815713987
2,1.894097014997355,1.7999720215762292,0.17812283027204442,0.197465369879163,0.0009726920769249694
3,1.8017495088803606,1.677360929853966,0.22729281070504323,0.32891246684350134,0.00093168298275507
4,1.7025761473233791,1.5727500188607155,0.30663384460013887,0.44090775125257886,0.0009489338002045077
5,1.614078708702677,1.515326805182203,0.39954554061730735,0.4877689360447981,0.0009324734073873196
6,1.5651828559640004,1.484512525429741,0.44278230133181845,0.5019157088122606,0.000922562339680142
7,1.5310637412374912,1.461412478224071,0.4676513286625008,0.5042735042735043,0.0009374213716805166
8,1.5050779642920629,1.4425797701373833,0.47497317427254937,0.5081049218980254,0.0009424338202009085
9,1.4905488262993365,1.4278567223783583,0.48267373603484187,0.5089890951959918,0.0009582639681091289
10,1.4810349680607964,1.4158073268455282,0.4856403458940857,0.5101679929266136,0.0009638914170759101
11,1.4646078514110739,1.4068044427219057,0.4875339266553052,0.51105216622458,0.0009641146664365722
12,1.4581278819805488,1.3995951609804045,0.49182604304740263,0.51105216622458,0.0009749025841941513
13,1.4558078975514361,1.3927052686462493,0.4923941172757685,0.51105216622458,0.0009496881678453081
14,1.4436794116492073,1.3878641375882625,0.49428769803698797,0.5113468906572355,0.0009711876757057795
15,1.4339067841023123,1.3828969160575204,0.49523448841759765,0.5113468906572355,0.0009861792577815643
16,1.4281510857931405,1.3793893156942632,0.49637063687432936,0.5113468906572355,0.001008344360247545
17,1.4284491013270666,1.3753151976531703,0.49725430789623176,0.5113468906572355,0.0009533069745192419
18,1.4242118749249533,1.3716609645936821,0.49725430789623176,0.5113468906572355,0.0009786456941858518
19,1.417411711144792,1.3690959245027992,0.49763302404847565,0.5113468906572355,0.0010202447024061697
20,1.4157167520816825,1.3658880892314287,0.4992741273748659,0.5113468906572355,0.0010241316340453153
21,1.410110118352561,1.362958490268832,0.4989585305813293,0.5113468906572355,0.0010232477561923235
22,1.4056557649495527,1.360271718485883,0.5017357823644512,0.5113468906572355,0.0010081033833677145
23,1.4031810388302912,1.3582343650433366,0.5011045887773781,0.5113468906572355,0.000990792190021076
24,1.3988236349309053,1.3560299241644704,0.4997159628858171,0.5113468906572355,0.000977134385554694
25,1.3966465396486223,1.3530505725917934,0.5003471564728902,0.5113468906572355,0.0010243489541678177
26,1.3867635761127173,1.3496337877133586,0.5012939468534999,0.5113468906572355,0.0010055012454034283
27,1.3882936286495873,1.3457124971057544,0.5002209177554756,0.5113468906572355,0.0009660031137416469
28,1.3804642021193285,1.3420221801356442,0.5016095436470366,0.5113468906572355,0.0009920984884708856
29,1.3748918242025034,1.3375063616372898,0.5013570662122073,0.5113468906572355,0.000987461553351006
30,1.3707730095697865,1.3330901964835773,0.5004733951903049,0.5113468906572355,0.0009786096672920585
31,1.3643847104237927,1.3280970552063889,0.5023669759515244,0.5125257883878573,0.0009984361518176525
32,1.3587938126745394,1.3208000532055266,0.5026825727450609,0.5163572060123784,0.001029788939886485
33,1.3556946577586693,1.3153140098690952,0.5038818405604999,0.5172413793103449,0.0009920719874851002
34,1.3453938692332232,1.3069239086434443,0.5052073470933536,0.5243147656940761,0.0009567052105238648
35,1.3345956085366764,1.3013785177017783,0.5084895537461339,0.5358090185676393,0.0009903289269055635
36,1.3262437643941918,1.2982890569738608,0.5120873571924509,0.5275567344532862,0.001018953949395495
37,1.3057015826363068,1.2768424316876201,0.5170737865303289,0.5355142941349837,0.0009515697980313817
38,1.2950391289050596,1.2658995459152118,0.5243956321403774,0.53315649867374,0.0009750120192700351
39,1.2776867351936494,1.267420403872343,0.5293189421195481,0.5246094901267315,0.001000922127880021
40,1.2626628138415104,1.2572713292456643,0.5330429842832797,0.5269672855879752,0.0009717313597571448
41,1.2458239755591065,1.2449661738184608,0.5423215300132551,0.5352195697023283,0.0009773374694860817
42,1.2335580382723026,1.2521144476676107,0.5450356624376697,0.5313881520778072,0.0010185847264050098
43,1.2143544841051959,1.227000282431225,0.5517894338193524,0.5434718538166814,0.0009325151678845113
44,1.2063810073658952,1.2609139063208636,0.555702834059206,0.5275567344532862,0.0009051426894314277
45,1.1928489754644374,1.227014344946459,0.5598055923751815,0.5443560271146478,0.0009518732726931353
46,1.1830621831048989,1.2159570133724713,0.5635296345389131,0.5490716180371353,0.0009868378245844833
47,1.1710743733535307,1.2135792741935723,0.5701571672031812,0.5452402004126142,0.0010116657117908519
48,1.1585068791937303,1.2682778551766136,0.5717351511708642,0.5346301208370174,0.000994685171289004
49,1.152944146123324,1.2222280508292098,0.5728712996275958,0.5496610669024462,0.0009997168070648623
50,1.1404468132932928,1.2514537641723142,0.5800037871615225,0.5417035072207486,0.0010182953374460928
51,1.137408435544093,1.2247416282381731,0.5782995644764249,0.5499557913351016,0.0009664254139478419
52,1.1231916540613953,1.2500567572537755,0.5829703970207663,0.5464190981432361,0.0009645463872089806
53,1.1140057132422139,1.2601304745695214,0.5848008584232784,0.543177129384026,0.0009929484914124617
54,1.1067477277242752,1.211542779493571,0.586126364956132,0.5546713822575892,0.0009807110103642572
